Original_Title,Cleaned_Title,Topic_Vector,Cluster,Cluster_Name
Dudes don’t let you say nothing anymore,dudes dont let say nothing anymore,"[0.18031429 0.42815783 0.02586176 0.02586176 0.02586176 0.02586176
 0.02586176 0.02586329 0.15877053 0.02586176 0.02586176 0.02586176]",5,shorts_how_sidemen
How Everybody Knows the same Facts about Hood Dudes,how everybody knows same facts about hood dudes,"[0.02206875 0.12985016 0.12052153 0.12263098 0.09636438 0.02206875
 0.02206875 0.12821968 0.16911131 0.02206875 0.12295814 0.02206883]",5,shorts_how_sidemen
Economics Major or Coding Major?,economics major coding major,"[0.03580028 0.42560011 0.03580028 0.03580028 0.21639709 0.03580028
 0.03580028 0.03580028 0.03580028 0.03580028 0.03580028 0.03580028]",5,shorts_how_sidemen
How much do Columbia University graduates make with an economics degree?,how much do columbia university graduates make economics degree,"[0.02444265 0.02444265 0.13317396 0.02444269 0.02444309 0.02444265
 0.02444265 0.1487929  0.37568922 0.02444265 0.14680219 0.02444269]",5,shorts_how_sidemen
Every Smash Bros Character's WORST Matchup,every smash bros characters worst matchup,"[0.28777677 0.02432462 0.02432438 0.02432438 0.15728543 0.14383851
 0.02432515 0.02432438 0.21650324 0.02432438 0.02432438 0.02432438]",5,shorts_how_sidemen
CHAPTER 555555,chapter 555555,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
"babe wake up, fortnite dropped a update",babe wake up fortnite dropped update,"[0.02812566 0.02812566 0.02812566 0.02812566 0.22726098 0.02812566
 0.02812566 0.02812566 0.35630642 0.02812566 0.16330162 0.02812566]",5,shorts_how_sidemen
fortnitemares is LIT,fortnitemares lit,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
Fortnite Season 5 is Actually Not That Bad,fortnite season 5 actually bad,"[0.02589844 0.02589844 0.02589844 0.02589844 0.02589844 0.02589844
 0.02589844 0.16763004 0.43689051 0.02589844 0.02589844 0.16239354]",5,shorts_how_sidemen
Fortnite Season 4 is mad weird,fortnite season 4 mad weird,"[0.18235176 0.02598675 0.02598675 0.02598675 0.02598675 0.18339914
 0.02598675 0.02598675 0.40036834 0.02598675 0.02598675 0.02598675]",5,shorts_how_sidemen
Fortnite Season 2 actually goes hard 🔥,fortnite season 2 actually goes hard,"[0.02195132 0.02195132 0.11056276 0.02195132 0.02195132 0.02195132
 0.02195132 0.19682867 0.49504665 0.02195132 0.02195132 0.02195132]",5,shorts_how_sidemen
"Every Time You Score, the Defender Gets Upgraded",every time score defender gets upgraded,"[0.02597097 0.32765126 0.02597097 0.02597097 0.02597097 0.02597106
 0.02597108 0.02597097 0.41263871 0.02597097 0.02597111 0.02597097]",5,shorts_how_sidemen
LSU Football 2019 Season Movie: Something to Prove,lsu football 2019 season movie something prove,"[0.02440027 0.02440027 0.02440027 0.02440027 0.02440027 0.15178557
 0.21369914 0.02440027 0.13026378 0.30904937 0.02440027 0.02440027]",5,shorts_how_sidemen
The Craziest Butterfly Effect in Football,craziest butterfly effect football,"[0.03099635 0.03099635 0.03099635 0.03099635 0.03099635 0.25593529
 0.17550871 0.03099635 0.28958883 0.03099635 0.03099635 0.03099635]",5,shorts_how_sidemen
DISNEY TRAPS?! - GMOD Death Run - (Garry's Mod Deathrun),disney traps gmod death run garrys mod deathrun,"[0.03055691 0.03055691 0.03055691 0.03055691 0.03055691 0.03055691
 0.03055691 0.03055691 0.26364176 0.2264968  0.23484926 0.03055691]",5,shorts_how_sidemen
GOING BANANAS IN SEASON 8,going bananas season 8,"[0.03461086 0.35505283 0.03461086 0.03461086 0.03461086 0.03461086
 0.03461086 0.03461086 0.29883853 0.03461086 0.03461086 0.03461086]",5,shorts_how_sidemen
What happened to Fortnite?,happened fortnite,"[0.03476219 0.03476219 0.03476219 0.03476219 0.03476219 0.03476219
 0.03476219 0.03476219 0.61761594 0.03476219 0.03476219 0.03476219]",5,shorts_how_sidemen
fortnite but on the HIGHEST FPS possible...,fortnite highest fps possible,"[0.03499875 0.38895448 0.03499875 0.03499875 0.03499875 0.03499875
 0.03499875 0.03499875 0.26105798 0.03499875 0.03499875 0.03499875]",5,shorts_how_sidemen
this knock off fortnite is better then the normal fortnite 😂,knock off fortnite better then normal fortnite,"[0.02815276 0.02815276 0.02815276 0.16550674 0.17072732 0.02815276
 0.02815276 0.18857559 0.24996828 0.02815276 0.02815276 0.02815276]",5,shorts_how_sidemen
The Strange Things About The Johnson’s- FULL MOVIE,strange things about johnsons full movie,"[0.02781458 0.02781458 0.02781458 0.02781601 0.18958865 0.53226036
 0.02781817 0.02781458 0.02781458 0.02781458 0.02781458 0.02781477]",5,shorts_how_sidemen
The Duo vs The Poo-o,duo vs pooo,"[0.03571097 0.60716917 0.03571112 0.03571942 0.03571119 0.03571043
 0.03571364 0.03571157 0.03571043 0.03571043 0.03571121 0.03571043]",5,shorts_how_sidemen
Minecraft Xbox - Fun And Games [152],minecraft xbox fun games 152,"[0.02586182 0.02586182 0.02586182 0.02586182 0.02586182 0.29413343
 0.02586182 0.02586182 0.17697663 0.1587408  0.16325458 0.02586182]",5,shorts_how_sidemen
Minecraft Xbox - Chubby Kitty [101],minecraft xbox chubby kitty 101,"[0.03067093 0.03067093 0.03067093 0.03067093 0.03067093 0.4485876
 0.03067093 0.03067093 0.03067093 0.03067093 0.24470309 0.03067093]",5,shorts_how_sidemen
I Built a Library for Every Enchantment in Minecraft,built library every enchantment minecraft,"[0.03073647 0.03073647 0.03073647 0.03073647 0.03073647 0.22310891
 0.03073647 0.03073647 0.21294439 0.28731847 0.03073647 0.03073647]",5,shorts_how_sidemen
Dear Fellow Traveller,dear fellow traveller,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
Whirlpool,whirlpool,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
3D ULTRA MINIGOLF #6 with Vikkstar (Mini Golf),3d ultra minigolf 6 vikkstar mini golf,"[0.02428148 0.38255727 0.02428148 0.15743328 0.02428148 0.14526837
 0.02428148 0.12048927 0.02428148 0.02428148 0.02428148 0.02428148]",5,shorts_how_sidemen
3D ULTRA MINIGOLF #7 with Vikkstar (Mini Golf),3d ultra minigolf 7 vikkstar mini golf,"[0.02428148 0.38255727 0.02428148 0.15743328 0.02428148 0.14526837
 0.02428148 0.12048927 0.02428148 0.02428148 0.02428148 0.02428148]",5,shorts_how_sidemen
3D ULTRA MINIGOLF #5 with Vikkstar (Mini Golf),3d ultra minigolf 5 vikkstar mini golf,"[0.02428148 0.38255727 0.02428148 0.15743328 0.02428148 0.14526837
 0.02428148 0.12048927 0.02428148 0.02428148 0.02428148 0.02428148]",5,shorts_how_sidemen
3D ULTRA MINIGOLF #2 with The Sidemen (Mini Golf),3d ultra minigolf 2 sidemen mini golf,"[0.02456323 0.45883556 0.02456344 0.16373366 0.02456342 0.15636002
 0.0245634  0.02456315 0.02456315 0.02456348 0.02456427 0.02456323]",5,shorts_how_sidemen
3D ULTRA MINIGOLF #4 with The Sidemen (Mini Golf),3d ultra minigolf 4 sidemen mini golf,"[0.02456323 0.45883556 0.02456344 0.16373366 0.02456342 0.15636002
 0.0245634  0.02456315 0.02456315 0.02456348 0.02456427 0.02456323]",5,shorts_how_sidemen
JUMPING THE GAP! - MINIGOLF MANIA,jumping gap minigolf mania,"[0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
"StatQuest: Principal Component Analysis (PCA), Step-by-Step",statquest principal component analysis pca stepbystep,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
Minecraft Xbox - Fun And Games [152],minecraft xbox fun games 152,"[0.02586182 0.02586182 0.02586182 0.02586182 0.02586182 0.29413343
 0.02586182 0.02586182 0.17697663 0.1587408  0.16325458 0.02586182]",5,shorts_how_sidemen
Minecraft Xbox - We're All Winners [217],minecraft xbox winners 217,"[0.03067093 0.03067093 0.03067093 0.03067093 0.03067093 0.4485876
 0.03067093 0.03067093 0.03067093 0.03067093 0.24470309 0.03067093]",5,shorts_how_sidemen
Minecraft Xbox - Flower Power [118],minecraft xbox flower power 118,"[0.02790839 0.02790839 0.02790839 0.20569104 0.02790839 0.35017781
 0.02790839 0.02790839 0.02790839 0.02790839 0.19295565 0.02790839]",5,shorts_how_sidemen
Minecraft Xbox - Prized Porkers [96],minecraft xbox prized porkers 96,"[0.03067093 0.03067093 0.03067093 0.03067093 0.03067093 0.4485876
 0.03067093 0.03067093 0.03067093 0.03067093 0.24470309 0.03067093]",5,shorts_how_sidemen
Minecraft Xbox - Vault Of Treasure [229],minecraft xbox vault treasure 229,"[0.03067093 0.03067093 0.03067093 0.03067093 0.03067093 0.4485876
 0.03067093 0.03067093 0.03067093 0.03067093 0.24470309 0.03067093]",5,shorts_how_sidemen
Minecraft Xbox - Hit The Targets [228],minecraft xbox hit targets 228,"[0.02790121 0.02790121 0.02790121 0.02790121 0.19167308 0.35949312
 0.02790121 0.02790121 0.02790121 0.02790121 0.19772291 0.02790121]",5,shorts_how_sidemen
Minecraft - Christmas Day [45],minecraft christmas day 45,"[0.03055701 0.03055701 0.03055701 0.03055701 0.03055701 0.43033659
 0.03055701 0.03055701 0.2640933  0.03055701 0.03055701 0.03055701]",5,shorts_how_sidemen
"50 Cent, Pop Smoke - Candy Shop X Element (TikTok Mashup) [Lyrics]",50 cent pop smoke candy shop x element tiktok mashup lyrics,"[0.02008003 0.02008003 0.02008003 0.18704882 0.17110107 0.02008003
 0.02008003 0.02008003 0.08924871 0.23649219 0.02008003 0.17554902]",5,shorts_how_sidemen
Minecraft Xbox - Cookie Kingdom - Survival Games,minecraft xbox cookie kingdom survival games,"[0.02790085 0.02790085 0.02790085 0.02790085 0.02790085 0.35926045
 0.02790085 0.02790085 0.02790085 0.19202829 0.19760358 0.02790085]",5,shorts_how_sidemen
Improve Your Game: Map Rotation Essential,improve game map rotation essential,"[0.03484134 0.03484134 0.03484134 0.03484316 0.03484134 0.03484134
 0.03484284 0.03484134 0.61673818 0.03484134 0.03484511 0.03484134]",5,shorts_how_sidemen
Minecraft Xbox - Forgotten Mines - Hunger Games,minecraft xbox forgotten mines hunger games,"[0.02790085 0.02790085 0.02790085 0.02790085 0.02790085 0.35926045
 0.02790085 0.02790085 0.02790085 0.19202829 0.19760358 0.02790085]",5,shorts_how_sidemen
Lifting Again? Happy Mother's Day,lifting again happy mothers day,"[0.03064614 0.03064614 0.03064614 0.03064614 0.03064614 0.45667774
 0.03064614 0.03064614 0.2368609  0.03064614 0.03064614 0.03064614]",5,shorts_how_sidemen
Dropping the HAMR,dropping hamr,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
PROM Recap.,prom recap,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.54166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
The ClawCam!,clawcam,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
Minecraft Xbox - Enchanted Kingdom - Hunger Games,minecraft xbox enchanted kingdom hunger games,"[0.02790085 0.02790085 0.02790085 0.02790085 0.02790085 0.35926045
 0.02790085 0.02790085 0.02790085 0.19202829 0.19760358 0.02790085]",5,shorts_how_sidemen
Importance of Sticking,importance sticking,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
Back to Gameplay - Skorpion Underused?,back gameplay skorpion underused,"[0.31456222 0.03453696 0.03453696 0.03453696 0.03453696 0.34006816
 0.03453696 0.03453696 0.03453696 0.03453696 0.03453696 0.03453696]",5,shorts_how_sidemen
The Age Discrepancy - Owning a Party,age discrepancy owning party,"[0.03456107 0.03456107 0.03456107 0.03456107 0.03456107 0.03456107
 0.03456107 0.03456107 0.34635924 0.30803002 0.03456107 0.03456107]",5,shorts_how_sidemen
The Gonadolaaaas,gonadolaaaas,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
WALL-E,walle,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
The dudes that try to act country #shorts #dude #boys,dudes try act country shorts dude boys,"[0.17657328 0.25786713 0.02323056 0.02323064 0.14103249 0.12216724
 0.02323056 0.13974584 0.02323056 0.02323056 0.02323056 0.02323056]",5,shorts_how_sidemen
Minecraft Xbox - The Legend Of The Holy Grail - Fiery Jumps - Part 3,minecraft xbox legend holy grail fiery jumps part 3,"[0.02802102 0.0280257  0.02802102 0.02802102 0.02802102 0.51264792
 0.02802102 0.02802102 0.02802102 0.02802102 0.20713724 0.02802102]",5,shorts_how_sidemen
Minecraft Xbox - The Dropper - Part 2,minecraft xbox dropper part 2,"[0.02802102 0.0280257  0.02802102 0.02802102 0.02802102 0.51264792
 0.02802102 0.02802102 0.02802102 0.02802102 0.20713724 0.02802102]",5,shorts_how_sidemen
Minecraft Xbox - The Dropper - Part 1,minecraft xbox dropper part 1,"[0.02802102 0.0280257  0.02802102 0.02802102 0.02802102 0.51264792
 0.02802102 0.02802102 0.02802102 0.02802102 0.20713724 0.02802102]",5,shorts_how_sidemen
Minecraft Xbox - 4J Studios Lounge - Hunger Games,minecraft xbox 4j studios lounge hunger games,"[0.02790085 0.02790085 0.02790085 0.02790085 0.02790085 0.35926045
 0.02790085 0.02790085 0.02790085 0.19202829 0.19760358 0.02790085]",5,shorts_how_sidemen
Minecraft Xbox - Candyland - Hunger Games,minecraft xbox candyland hunger games,"[0.02790085 0.02790085 0.02790085 0.02790085 0.02790085 0.35926045
 0.02790085 0.02790085 0.02790085 0.19202829 0.19760358 0.02790085]",5,shorts_how_sidemen
UW Cherry Blossom Cam (facing west from Miller Hall),uw cherry blossom cam facing west miller hall,"[0.02780707 0.36877739 0.02780707 0.02780707 0.02780707 0.19821676
 0.02780707 0.1827422  0.02780707 0.02780707 0.02780707 0.02780707]",5,shorts_how_sidemen
"50 Cent, Pop Smoke - Candy Shop X Element (TikTok Mashup) [Lyrics]",50 cent pop smoke candy shop x element tiktok mashup lyrics,"[0.02008003 0.02008003 0.02008003 0.18704882 0.17110107 0.02008003
 0.02008003 0.02008003 0.08924871 0.23649219 0.02008003 0.17554902]",5,shorts_how_sidemen
Don’t Ask Don’t Tell,dont ask dont tell,"[0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
Top 10 Viral Videos😂🏈 #funny #sports #trickshot #football #skit,top 10 viral videos funny sports trickshot football skit,"[0.29770795 0.02199315 0.02199356 0.02199492 0.10600965 0.1295278
 0.09655349 0.09576988 0.02199315 0.14247015 0.02199315 0.02199315]",5,shorts_how_sidemen
Neon party 🎉,neon party,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.54166667 0.04166667 0.04166667]",5,shorts_how_sidemen
Laughter is the best medicine,laughter best medicine,"[0.04166667 0.04166726 0.04166667 0.04166667 0.04166745 0.04166667
 0.04166863 0.04166672 0.04166667 0.54166276 0.04166667 0.04166719]",5,shorts_how_sidemen
Brown Noise,brown noise,"[0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
HE GOT OUT PLAYED #shorts #fortnite,got out played shorts fortnite,"[0.02619429 0.02619131 0.17229999 0.02619078 0.16266894 0.30001699
 0.02619035 0.02619103 0.15548525 0.02619035 0.02619035 0.02619035]",5,shorts_how_sidemen
The most wholesome Fortnite experience,most wholesome fortnite experience,"[0.03090033 0.47454251 0.03090033 0.03090033 0.03090033 0.03090107
 0.03090529 0.03090033 0.21644847 0.03090033 0.03090033 0.03090033]",5,shorts_how_sidemen
Lollipop Trend (Darell) 🔥🔥 @darell7245 #viral #trend #darell#nadia #unai,lollipop trend darell darell7245 viral trend darellnadia unai,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.54166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
Warden vs Every mob in Minecraft (Bedrock Edition) - Minecraft 1.19 Warden vs All Mobs,warden vs every mob minecraft bedrock edition minecraft 119 warden vs mobs,"[0.0264369  0.02643699 0.1430947  0.16114077 0.02643699 0.35967501
 0.02643801 0.02643715 0.12459314 0.02643667 0.026437   0.02643667]",5,shorts_how_sidemen
How to Win More Gunfights,how win more gunfights,"[0.03082287 0.03082287 0.03082308 0.03082297 0.26640313 0.03082287
 0.03082287 0.03082297 0.42536747 0.03082287 0.03082307 0.03082298]",5,shorts_how_sidemen
New Controller - Hardpoint Time Fail,new controller hardpoint time fail,"[0.29374197 0.03080652 0.03080627 0.03080627 0.03080627 0.03080687
 0.03080656 0.0308066  0.39819346 0.03080627 0.03080668 0.03080627]",5,shorts_how_sidemen
80k Subscribers - Happy Vday,80k subscribers happy vday,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.54166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
RDC 🤝 COMPETING,rdc competing,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
How Popeyes be choosing the worst locations for they restaurants 😂😂 #rdcworld #comedy #short #rdc,how popeyes be choosing worst locations restaurants rdcworld comedy short rdc,"[0.02455324 0.02454348 0.24318943 0.0245434  0.02454336 0.16452502
 0.02454363 0.0245434  0.37138482 0.02454336 0.02454344 0.02454341]",5,shorts_how_sidemen
The stories be crazy the ONE day you don’t go out 😂😂😂 #rdcworld #rdc #comedy #skit,stories be crazy one day dont go out rdcworld rdc comedy skit,"[0.20881247 0.20667865 0.10774426 0.02181188 0.02181925 0.11346271
 0.02181188 0.02181188 0.02181188 0.12083109 0.11159214 0.02181188]",5,shorts_how_sidemen
This what happens when RDC builds a raft 😂😂😂,happens rdc builds raft,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.54166667 0.04166667 0.04166667]",5,shorts_how_sidemen
NFL Player EMBARRASSES Twitter Troll At George Kittle's Tight End University,nfl player embarrasses twitter troll george kittles tight end university,"[0.02585988 0.16732294 0.02585988 0.02585988 0.02585988 0.19164795
 0.15822076 0.02585988 0.02585988 0.02585988 0.14830755 0.15348162]",5,shorts_how_sidemen
CAN HE GUESS THEM ALL?,can guess,"[0.03459527 0.61944614 0.03460019 0.03459527 0.03459527 0.03459527
 0.03459527 0.03459527 0.03459624 0.03459527 0.03459527 0.03459527]",5,shorts_how_sidemen
Breaking down CFP matchups between Michigan-Alabama and Washington-Texas | No. 1 CFB Show,breaking down cfp matchups between michiganalabama washingtontexas no 1 cfb show,"[0.15606747 0.18261376 0.02590144 0.02590144 0.02590144 0.15783151
 0.02590144 0.13712261 0.02590144 0.02590144 0.02590144 0.18505458]",5,shorts_how_sidemen
TOP 50 SIDEMEN GTA MOMENTS,top 50 sidemen gta moments,"[0.11933886 0.02335761 0.0233576  0.02335744 0.02335932 0.02335759
 0.02335777 0.02335756 0.13884783 0.53159301 0.02335794 0.02335749]",5,shorts_how_sidemen
#Auburn Students Welcome the Tigers to Jordan-Hare,auburn students welcome tigers jordanhare,"[0.03453003 0.03453003 0.03453003 0.03453003 0.03453003 0.03453003
 0.03453003 0.03453003 0.03453003 0.62016966 0.03453003 0.03453003]",5,shorts_how_sidemen
Lee Corso's SEC Championship headgear pick with Theo Von 🏈🍿 | College GameDay,lee corsos sec championship headgear pick theo von college gameday,"[0.02797944 0.02797944 0.02797944 0.15549803 0.02797944 0.21690792
 0.02797944 0.02797944 0.18977598 0.02797944 0.21398256 0.02797944]",5,shorts_how_sidemen
Who Would've Guessed the Dragonfire is T1,who wouldve guessed dragonfire t1,"[0.04166667 0.54166572 0.04166761 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
DSR,dsr,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
Forever Pac-12 Champions,forever pac12 champions,"[0.34285597 0.03454643 0.03454643 0.03454643 0.03454643 0.03454643
 0.03454643 0.03454643 0.31167973 0.03454643 0.03454643 0.03454643]",5,shorts_how_sidemen
Booger McFarland UPSET with Alabama over FSU in the CFP?! | CFP Selection Show,booger mcfarland upset alabama over fsu cfp cfp selection show,"[0.03055204 0.26315623 0.03055204 0.03055204 0.23081018 0.23106456
 0.03055204 0.03055268 0.03055204 0.03055204 0.03055204 0.03055204]",5,shorts_how_sidemen
"Greatest (loudest) moments from Tennessee vs Alabama: field storming, Rocky Top, team entrance",greatest loudest moments tennessee vs alabama field storming rocky top team entrance,"[0.10380825 0.53293485 0.02223353 0.0222348  0.02223458 0.0222336
 0.02223434 0.16315179 0.02223342 0.02223387 0.02223354 0.02223342]",5,shorts_how_sidemen
Back Like I Never Left...,back like never left,"[0.30800528 0.02795735 0.02795735 0.02795735 0.02795925 0.02795735
 0.02795735 0.20802063 0.23235604 0.02795735 0.02795735 0.02795735]",5,shorts_how_sidemen
Ig: @erykagadea_ 🫶🏻 #lollipop #darell #darelllollipop #lollipopdarell #indancestudio #ids #indance,ig erykagadea lollipop darell darelllollipop lollipopdarell indancestudio ids indance,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
"Darell - Lollipop, bailando Will.M.R otra faceta #tendencia #viral #coreografia",darell lollipop bailando willmr otra faceta tendencia viral coreografia,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.54166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
How I Built My Base In The Void In Minecraft Hardcore,how built base void minecraft hardcore,"[0.02826094 0.02826094 0.02826249 0.02826156 0.02826094 0.37712374
 0.02826094 0.02826158 0.13663236 0.23189052 0.02826234 0.02826164]",5,shorts_how_sidemen
I Built a DIAMOND FACTORY in Minecraft Hardcore,built diamond factory minecraft hardcore,"[0.0279413  0.0279413  0.0279413  0.0279413  0.0279413  0.326755
 0.0279413  0.0279413  0.0279413  0.20235742 0.0279413  0.21941591]",5,shorts_how_sidemen
I Reached 1000 LEVELS In Minecraft Hardcore,reached 1000 levels minecraft hardcore,"[0.20256938 0.21636199 0.02792274 0.02792274 0.02792274 0.329764
 0.02792274 0.02792274 0.02792274 0.02792274 0.02792274 0.02792274]",5,shorts_how_sidemen
GTA 6 (Grand Theft Auto VI) Official Reveal Trailer,gta 6 grand theft auto vi official reveal trailer,"[0.02603518 0.02603518 0.12724621 0.02603518 0.14380799 0.33389698
 0.02603518 0.02603518 0.02603518 0.02603622 0.02603518 0.18676637]",5,shorts_how_sidemen
Mike McDaniel To much Bruh😂,mike mcdaniel much bruh,"[0.03451799 0.32613882 0.03451799 0.03451799 0.03451799 0.03451799
 0.03451799 0.03451799 0.3286813  0.03451799 0.03451799 0.03451799]",5,shorts_how_sidemen
end portal + nether portal = ???,end portal nether portal,"[0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
I Broke The World Record For Most Diamonds In Minecraft,broke world record most diamonds minecraft,"[0.39361884 0.02441783 0.02441667 0.02441822 0.02441667 0.22298347
 0.02442211 0.02441667 0.16363954 0.02441667 0.02441667 0.02441667]",5,shorts_how_sidemen
Snipe Till I'm.... Frozen?,snipe till im frozen,"[0.35770151 0.29599936 0.03462991 0.03462991 0.03462991 0.03462991
 0.03462991 0.03462991 0.03462991 0.03462991 0.03462991 0.03462991]",5,shorts_how_sidemen
Biologists stocked a lake with 400 ﬁsh,biologists stocked lake 400 sh,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
Write a Differential Equation to Model the Change in a Bank Account: Changing Deposit Amount,write differential equation model change bank account changing deposit amount,"[0.02577126 0.16298275 0.02577126 0.15366216 0.17168655 0.1611206
 0.02577126 0.02577126 0.02577126 0.17014909 0.02577126 0.02577126]",5,shorts_how_sidemen
CHAPTER 555555,chapter 555555,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667]",5,shorts_how_sidemen
"1v4 in a $150,000 tourney",1v4 150000 tourney,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
I Pulled Up a Stranger’s Girlfriend,pulled up strangers girlfriend,"[0.0307291  0.0307291  0.0307291  0.0307291  0.0307291  0.26100534
 0.0307291  0.0307291  0.26698331 0.0307291  0.19544944 0.0307291 ]",5,shorts_how_sidemen
Pro-Life Comedian?,prolife comedian,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]",5,shorts_how_sidemen
I Built the 7 Wonders of the World in Minecraft Hardcore,built 7 wonders world minecraft hardcore,"[0.02803076 0.02802914 0.02802914 0.15913349 0.02802914 0.36429575
 0.02802964 0.02802914 0.02802914 0.22430637 0.02802914 0.02802914]",5,shorts_how_sidemen
Snipe Till I'm.... Frozen?,snipe till im frozen,"[0.35770151 0.29599936 0.03462991 0.03462991 0.03462991 0.03462991
 0.03462991 0.03462991 0.03462991 0.03462991 0.03462991 0.03462991]",5,shorts_how_sidemen
Mike and Rachel's wedding planning hits a bump | Suits,mike rachels wedding planning hits bump suits,"[0.02784501 0.3764113  0.02784501 0.17461242 0.02784501 0.02784501
 0.02784501 0.02784501 0.1983712  0.02784501 0.02784501 0.02784501]",5,shorts_how_sidemen
Snipe Till I'm.... Frozen?,snipe till im frozen,"[0.35770151 0.29599936 0.03462991 0.03462991 0.03462991 0.03462991
 0.03462991 0.03462991 0.03462991 0.03462991 0.03462991 0.03462991]",5,shorts_how_sidemen
"KAROL G, Peso Pluma - QLONA (Visualizer)",karol g peso pluma qlona visualizer,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.54166667 0.04166667 0.04166667]",5,shorts_how_sidemen
