Original_Title,Cleaned_Title,Topic_Vector,Cluster,Cluster_Name
The Genius Design of Apple Park,genius design apple park,"[0.02779083 0.02779083 0.02779083 0.02779083 0.02779083 0.02779083
 0.36709534 0.19670715 0.18608007 0.02779083 0.02779083 0.02779083]",7,football_vs_most
THE MOMENT GERMANY DESTROY SCOTLAND in EURO 2024,moment germany destroy scotland euro 2024,"[0.027888   0.17921337 0.027888   0.027888   0.027888   0.027888
 0.54190667 0.027888   0.027888   0.027888   0.027888   0.027888  ]",7,football_vs_most
ENGLAND BOOED OFF after DRAW vs DENMARK in EURO 2024,england booed off after draw vs denmark euro 2024,"[0.02450962 0.02450964 0.13668158 0.17586243 0.02450964 0.02450959
 0.3197926  0.1715865  0.02450959 0.02450959 0.02450964 0.02450959]",7,football_vs_most
ANTONIO RUDIGER named his HARDEST OPPONENT EVER 😰 #shorts,antonio rudiger named hardest opponent ever shorts,"[0.16885543 0.03128594 0.03128484 0.0312854  0.03128484 0.03128611
 0.23341418 0.03128571 0.31616303 0.03128484 0.03128484 0.03128484]",7,football_vs_most
Mastering my craft. From 63. #nfl #fyp #fypシ゚viral #fypage #soccer #football  #nflplayer #sports,mastering craft 63 nfl fyp fypviral fypage soccer football nflplayer sports,"[0.0261024  0.0261024  0.20357093 0.02610417 0.0261024  0.0261024
 0.27919635 0.13188774 0.0261024  0.0261024  0.0261024  0.176524  ]",7,football_vs_most
EPIC WIN IN BLACKJACK🤑 #blackjack,epic win blackjack blackjack,"[0.03456445 0.03456445 0.03456445 0.03456445 0.03456445 0.03456445
 0.34707538 0.03456445 0.30728015 0.03456445 0.03456445 0.03456445]",7,football_vs_most
The Worlds Most Hated Skyscraper,worlds most hated skyscraper,"[0.03086005 0.03086016 0.03086005 0.03086005 0.03086005 0.03086015
 0.66053925 0.03086005 0.03086005 0.03086005 0.03086005 0.03086005]",7,football_vs_most
Who’s the got the best touch🚀 SUBSCRIBE FOR MORE✅ #viral #touchfootball #soccer #footballchallange,whos got best touch subscribe more viral touchfootball soccer footballchallange,"[0.13764822 0.02200637 0.1054679  0.02200623 0.11235185 0.11426626
 0.27311089 0.02200624 0.02200623 0.02200699 0.12511645 0.02200636]",7,football_vs_most
The Haunted Decks Of The Queen Mary,haunted decks queen mary,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
"Smile 2 | Official Teaser Trailer (2024 Movie) - Naomi Scott, Lukas Gage",smile 2 official teaser trailer 2024 movie naomi scott lukas gage,"[0.02590665 0.02590665 0.13335139 0.02590665 0.02590665 0.18545433
 0.28840362 0.02590665 0.02590665 0.02590665 0.02590665 0.18553744]",7,football_vs_most
Croatia vs. Albania Highlights | UEFA Euro 2024,croatia vs albania highlights uefa euro 2024,"[0.02637368 0.02637368 0.02637368 0.35342245 0.02637368 0.02637365
 0.38284023 0.0263743  0.02637365 0.02637365 0.02637369 0.02637365]",7,football_vs_most
The Spirits Of The Whaley House,spirits whaley house,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
Los INCREÍBLES estadios de la COPA AMÉRICA 2024,los increbles estadios de la copa amrica 2024,"[0.02186932 0.02186932 0.02186932 0.19681521 0.02186932 0.02186932
 0.4020232  0.02186932 0.02186932 0.02186932 0.02186932 0.20433771]",7,football_vs_most
Libertarian Sea Pods: A Hilarious Aquatic Disaster,libertarian sea pods hilarious aquatic disaster,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
The Biggest Construction Mistakes in the World,biggest construction mistakes world,"[0.03083678 0.03083483 0.03083483 0.03084382 0.03083483 0.23760918
 0.45403161 0.03083483 0.03083483 0.03083483 0.03083483 0.03083483]",7,football_vs_most
"Cheese Rolling at Cooper's Hill, Gloucestershire - 2016",cheese rolling coopers hill gloucestershire 2016,"[0.03457662 0.34946042 0.03457662 0.03457662 0.03457662 0.03457662
 0.3047734  0.03457662 0.03457662 0.03457662 0.03457662 0.03457662]",7,football_vs_most
"Electric Cars Won't Change Anything, Here's Why",electric cars wont change anything heres why,"[0.12645229 0.02592008 0.02592008 0.16659872 0.02592008 0.02592008
 0.17685122 0.02592008 0.17125836 0.02592008 0.02592008 0.17739887]",7,football_vs_most
The HyperPort Is Dumb And Will Most Likely Explode,hyperport dumb will most likely explode,"[0.35337804 0.03460054 0.03459976 0.03459976 0.03459976 0.03460046
 0.3006224  0.03460021 0.03459976 0.03459976 0.03459976 0.03459976]",7,football_vs_most
"On planet Front-Wheel-Drive, this car is KING!! 👑🤴🏽",planet frontwheeldrive car king,"[0.33502253 0.03452469 0.03452469 0.03452469 0.03452469 0.03452469
 0.3197306  0.03452469 0.03452469 0.03452469 0.03452469 0.03452469]",7,football_vs_most
I Built a Car out of Scooters,built car out scooters,"[0.03065457 0.03065635 0.03065457 0.03065457 0.20657735 0.03065457
 0.24653462 0.03065457 0.03065457 0.27099509 0.03065457 0.03065457]",7,football_vs_most
World's Smallest Burger (ft. Shaq),worlds smallest burger ft shaq,"[0.03072063 0.03072063 0.03072063 0.03072063 0.0307228  0.03072063
 0.49135313 0.03072063 0.03072063 0.03072063 0.03072063 0.2014384 ]",7,football_vs_most
The pagani 😭 #beamng #beamngdrive #car,pagani beamng beamngdrive car,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
"The $15,000,000 Audi Hoonitron is the CRAZIEST car I’ve ever filmed! 🤯🤯🤯🤯🤯",15000000 audi hoonitron craziest car ive ever filmed,"[0.02429616 0.0242963  0.02429616 0.14850932 0.02429616 0.14417947
 0.36111712 0.15182466 0.02429616 0.02429616 0.02429616 0.02429616]",7,football_vs_most
Neom: An Update on the World's Most Ridiculous City (It's Still Ridiculous...),neom update worlds most ridiculous city still ridiculous,"[0.02442008 0.02442018 0.02442008 0.02442008 0.02442008 0.02442017
 0.36855548 0.11990605 0.16353224 0.02442008 0.02442008 0.1526454 ]",7,football_vs_most
I Made The Best Chinese Takeout Meal Ever,made best chinese takeout meal ever,"[0.03070834 0.03070914 0.03070834 0.03070834 0.03070888 0.29180117
 0.40111157 0.03070838 0.03070834 0.03071049 0.03070834 0.0307087 ]",7,football_vs_most
"Rating Food On A $10,000 Flight",rating food 10000 flight,"[0.0345178  0.0345178  0.0345178  0.0345178  0.0345178  0.0345178
 0.32741101 0.0345178  0.32741103 0.0345178  0.0345178  0.0345178 ]",7,football_vs_most
Best Mac And Cheese Ever,best mac cheese ever,"[0.030918   0.03091882 0.030918   0.030918   0.03091854 0.03091815
 0.39206161 0.03091804 0.030918   0.03092218 0.2987523  0.03091836]",7,football_vs_most
The Best Sauce Ever (Nam Prik Pao),best sauce ever nam prik pao,"[0.03462626 0.03462705 0.03462626 0.03462626 0.03462678 0.03462641
 0.61910721 0.0346263  0.03462626 0.03462833 0.03462626 0.03462661]",7,football_vs_most
Every Way To Cut An Onion,every way cut onion,"[0.03069196 0.03069196 0.03069196 0.03069196 0.03069196 0.03069196
 0.27960806 0.23670821 0.20745609 0.03069196 0.03069196 0.03069196]",7,football_vs_most
The BEST Easy Sandwich Ever,best easy sandwich ever,"[0.03082033 0.03082119 0.03082033 0.03082033 0.34810854 0.03082052
 0.34368502 0.03082036 0.03082033 0.03082209 0.03082033 0.03082063]",7,football_vs_most
PROPERLY Peel and Cut A Shallot,properly peel cut shallot,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
EVERY Way To Cut Garlic,every way cut garlic,"[0.03069196 0.03069196 0.03069196 0.03069196 0.03069196 0.03069196
 0.27960806 0.23670821 0.20745609 0.03069196 0.03069196 0.03069196]",7,football_vs_most
Here’s the cheapest way to get a Lamborghini SUV. #lifehacks,heres cheapest way get lamborghini suv lifehacks,"[0.02795132 0.02795132 0.02795132 0.02795132 0.16233925 0.2101143
 0.22063302 0.18330285 0.02795132 0.02795132 0.02795132 0.02795132]",7,football_vs_most
Proved that he is the smartest person on planet Earth...😳,proved smartest person planet earth,"[0.03051249 0.24977585 0.03051249 0.03051249 0.03051249 0.23289896
 0.24271283 0.03051249 0.03051249 0.03051249 0.03051249 0.03051249]",7,football_vs_most
RANDOM GUY MADE THIS PERFECT #milesmorales,random guy made perfect milesmorales,"[0.03052028 0.24720038 0.03052028 0.03052028 0.03052028 0.22887382
 0.24924332 0.03052028 0.03052028 0.03052028 0.03052028 0.03052028]",7,football_vs_most
Worst CGI Moments in Movie History (Part 2),worst cgi moments movie history part 2,"[0.02586983 0.16934637 0.02586974 0.02586974 0.02587049 0.02587035
 0.57195328 0.02586993 0.02587073 0.02587006 0.02586974 0.02586974]",7,football_vs_most
Every SPIDER-MAN Movie Recapped,every spiderman movie recapped,"[0.03051216 0.03051216 0.03051224 0.03051216 0.03051216 0.03051234
 0.46197813 0.03051216 0.23289999 0.03051216 0.03051216 0.03051216]",7,football_vs_most
"My HONEST Review Of Icon Of The Seas | The World’s Largest, Newest & Most Expensive Cruise Ship",honest review icon seas worlds largest newest most expensive cruise ship,"[0.02593214 0.02593221 0.02593214 0.02593214 0.02593214 0.0259322
 0.57827798 0.02593214 0.02593214 0.02593214 0.02593214 0.16240048]",7,football_vs_most
Most Useless Megaprojects in the World,most useless megaprojects world,"[0.03452088 0.03452054 0.03451996 0.2859884  0.03451996 0.03452048
 0.36880998 0.03451996 0.03451996 0.03451996 0.03451996 0.03451996]",7,football_vs_most
Disney World Has Gotten Too Expensive,disney world has gotten too expensive,"[0.02599086 0.02598881 0.1537563  0.02599647 0.15758111 0.02598881
 0.28257985 0.02598881 0.19816254 0.02598881 0.02598881 0.02598881]",7,football_vs_most
Back To School Fails | Fail Army,back school fails fail army,"[0.36031348 0.02785956 0.02785956 0.02785956 0.02785956 0.02785956
 0.20486862 0.02785956 0.02785956 0.02785956 0.02785956 0.18408187]",7,football_vs_most
"NBA ""Angriest"" Moments Of 2024 Season 😡",nba angriest moments 2024 season,"[0.02794877 0.02794873 0.02794853 0.02794853 0.02795036 0.02794883
 0.31415574 0.23871313 0.19559102 0.02794931 0.02794853 0.02794853]",7,football_vs_most
Commentator roasts but they get increasingly more brutal,commentator roasts get increasingly more brutal,"[0.02302227 0.02302227 0.02302227 0.02302227 0.18479795 0.02302227
 0.47546061 0.02302227 0.02302227 0.13254103 0.02302227 0.02302227]",7,football_vs_most
Wordle in a Minute - 3rd June 2024,wordle minute 3rd june 2024,"[0.03460905 0.03460905 0.03460905 0.03460905 0.03460905 0.03460905
 0.61930046 0.03460905 0.03460905 0.03460905 0.03460905 0.03460905]",7,football_vs_most
Boxing's Top 25 Knockouts Of 2023!,boxings top 25 knockouts 2023,"[0.20907647 0.03064891 0.03064891 0.24220844 0.03064891 0.03064891
 0.27287487 0.03064891 0.03064891 0.03064891 0.03064891 0.03064891]",7,football_vs_most
SonicFox - Vs Nicolas GRAND FINALS COMBO BREAKER 2024  【Mortal Kombat 1】,sonicfox vs nicolas grand finals combo breaker 2024 mortal kombat 1,"[0.02829775 0.02829781 0.02829779 0.02830002 0.2413387  0.02829761
 0.27776998 0.02829791 0.02829761 0.02829761 0.02829782 0.22620938]",7,football_vs_most
Best buldak i’ve ever had,best buldak ive ever had,"[0.17047879 0.02618813 0.02618779 0.02618779 0.02618801 0.02618785
 0.40412283 0.18970663 0.02618779 0.02618867 0.02618779 0.02618794]",7,football_vs_most
No-Look Passes in Football 😳,nolook passes football,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
200 IQ Moments in Football 🧠,200 iq moments football,"[0.19052848 0.02629831 0.02629823 0.02629823 0.02629891 0.02629834
 0.54648786 0.02629841 0.02629823 0.02629852 0.02629823 0.02629823]",7,football_vs_most
The Nun II post-credits scene | Full HD,nun ii postcredits scene full hd,"[0.24542008 0.02807577 0.02807577 0.17510441 0.02807577 0.02807718
 0.32679169 0.02807577 0.02807577 0.02807577 0.02807577 0.02807628]",7,football_vs_most
Sister Irene is Descendant of Saint Lucy- The NUN 2 Final Scene,sister irene descendant saint lucy nun 2 final scene,"[0.03452765 0.03452765 0.03452765 0.03452765 0.03452765 0.03452765
 0.62019581 0.03452765 0.03452765 0.03452765 0.03452765 0.03452765]",7,football_vs_most
Spider-Man 3 Final Fight | Spider-Man 3 | Voyage | With Captions,spiderman 3 final fight spiderman 3 voyage captions,"[0.02842859 0.02842859 0.02842864 0.02842859 0.02842859 0.02842859
 0.68728547 0.02842859 0.02842859 0.02842859 0.02842859 0.02842859]",7,football_vs_most
VENOM vs Spider-Man - Fight Scene - Spider-Man 3 (2007) Movie CLIP HD,venom vs spiderman fight scene spiderman 3 2007 movie clip hd,"[0.01745851 0.01745851 0.01745852 0.07763252 0.01745851 0.01745851
 0.74778236 0.01745852 0.0174585  0.0174585  0.01745851 0.0174585 ]",7,football_vs_most
Eddie Brock Becomes Venom (Scene) - Spider-Man 3 (2007) Movie CLIP HD,eddie brock becomes venom scene spiderman 3 2007 movie clip hd,"[0.01823371 0.01823371 0.01823371 0.15596087 0.01823371 0.01823372
 0.66170204 0.01823371 0.01823371 0.01823371 0.01823371 0.01823371]",7,football_vs_most
SPIDER-MAN 3 [2007] - Official Trailer (HD),spiderman 3 2007 official trailer hd,"[0.02311691 0.02311691 0.22401893 0.02311691 0.02311691 0.13008918
 0.43783965 0.02311691 0.02311691 0.02311691 0.02311691 0.02311691]",7,football_vs_most
Disney World Has Gotten Too Expensive,disney world has gotten too expensive,"[0.02599086 0.02598881 0.1537563  0.02599647 0.15758111 0.02598881
 0.28257985 0.02598881 0.19816254 0.02598881 0.02598881 0.02598881]",7,football_vs_most
BETA SQUAD vs AMP CHARITY MATCH (Goals & Highlights),beta squad vs amp charity match goals highlights,"[0.02223516 0.02223517 0.02223517 0.08500842 0.12822126 0.02223514
 0.47329228 0.02223861 0.02223514 0.02223514 0.13559337 0.02223514]",7,football_vs_most
F1 Car vs World's FASTEST Hypercars: DRAG RACE,f1 car vs worlds fastest hypercars drag race,"[0.02611831 0.02611834 0.02611833 0.02611931 0.02611834 0.02611825
 0.38933247 0.18272105 0.02611825 0.02611825 0.02611834 0.19288076]",7,football_vs_most
The PERFECT COUNTER To The Car META!,perfect counter car meta,"[0.03451782 0.32696107 0.03451782 0.03451782 0.03451782 0.03451782
 0.32786072 0.03451782 0.03451782 0.03451782 0.03451782 0.03451782]",7,football_vs_most
ESTOS JUGADORES podrían COSTAR la COPA AMÉRICA | Convocados ECUADOR,estos jugadores podran costar la copa amrica convocados ecuador,"[0.0258467  0.0258467  0.0258467  0.0258467  0.0258467  0.0258467
 0.47214258 0.15375493 0.0258467  0.0258467  0.0258467  0.14148216]",7,football_vs_most
LOS 26 CONVOCADOS de ECUADOR para la COPA AMERICA 2024 | SORPRESAS Y AUSENCIAS,los 26 convocados de ecuador para la copa america 2024 sorpresas y ausencias,"[0.02185086 0.02185086 0.02185086 0.20425182 0.02185086 0.02185086
 0.3162311  0.11098336 0.02185086 0.11314655 0.02185086 0.10243113]",7,football_vs_most
🔥PREDICCIÓN Copa América 2024🔥,prediccin copa amrica 2024,"[0.02784536 0.02784536 0.02784536 0.02784536 0.02784536 0.02784536
 0.69370108 0.02784536 0.02784536 0.02784536 0.02784536 0.02784536]",7,football_vs_most
Epic Last Minute Moments,epic last minute moments,"[0.02814415 0.02814414 0.02814406 0.02814406 0.02814537 0.02814418
 0.69041324 0.02814424 0.02814406 0.02814437 0.02814406 0.02814406]",7,football_vs_most
"""Vindictive"" Partner's Epic Downfall | Suits",vindictive partners epic downfall suits,"[0.03458179 0.03458179 0.03458179 0.30378478 0.03458179 0.03458179
 0.35039728 0.03458179 0.03458179 0.03458179 0.03458179 0.03458179]",7,football_vs_most
My Best Match of the NEW Season (44 Kills),best match new season 44 kills,"[0.21000733 0.02610086 0.02610051 0.02610051 0.02610097 0.02610068
 0.27543929 0.02610081 0.27964537 0.02610236 0.02610051 0.02610081]",7,football_vs_most
Mike Wants Revenge | Suits,mike wants revenge suits,"[0.02784886 0.18852301 0.20707313 0.17302094 0.02784886 0.02784886
 0.20859201 0.02784886 0.02784886 0.02784886 0.02784886 0.02784886]",7,football_vs_most
Insane Solo vs Squads: Jaw-Dropping 29 Kills!,insane solo vs squads jawdropping 29 kills,"[0.19669428 0.02616677 0.02616675 0.02616902 0.02616677 0.3351434
 0.23265968 0.02616687 0.02616656 0.02616656 0.02616677 0.02616656]",7,football_vs_most
Worst Indian Ever,worst indian ever,"[0.03076309 0.0307635  0.03076309 0.03076309 0.03076309 0.03076315
 0.66160383 0.03076309 0.03076483 0.03076309 0.03076309 0.03076309]",7,football_vs_most
'Are you going to fight me?' | Suits,going fight me suits,"[0.0278191  0.21127492 0.0278191  0.19238509 0.0278191  0.0278191
 0.19376875 0.18001722 0.0278191  0.0278191  0.0278191  0.02782033]",7,football_vs_most
Louis Saves The Day | Suits,louis saves day suits,"[0.02796917 0.02796917 0.02796917 0.17362297 0.02796917 0.16716643
 0.21329385 0.02796917 0.02796917 0.02796917 0.02796917 0.22216337]",7,football_vs_most
0% Sportsmanship in Football,0 sportsmanship football,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
0% Sportsmanship but it gets increasingly more disrespectful,0 sportsmanship gets increasingly more disrespectful,"[0.02799001 0.16519816 0.02799001 0.02799001 0.1727985  0.02799001
 0.41009321 0.02799001 0.02799001 0.02799001 0.02799001 0.02799001]",7,football_vs_most
The Worst Signing in Man City’s History…,worst signing man citys history,"[0.03050561 0.03050605 0.03050561 0.03050561 0.03050561 0.03050561
 0.45879197 0.23614721 0.03050989 0.03050561 0.03050561 0.03050561]",7,football_vs_most
The Best NBA Finals Endings Since 2015 UNCUT!,best nba finals endings since 2015 uncut,"[0.02820994 0.0282102  0.02820994 0.02820994 0.26087146 0.02820994
 0.30523105 0.18000619 0.02820994 0.02821132 0.02820994 0.02821017]",7,football_vs_most
Legendary Red Card Moments,legendary red card moments,"[0.02813898 0.02813896 0.02813884 0.02813884 0.02813987 0.26125235
 0.45735721 0.02813911 0.02813884 0.02813929 0.02813884 0.02813884]",7,football_vs_most
10 MISTAKES To Avoid in Your First 3 Days in NYC!,10 mistakes avoid first 3 days nyc,"[0.14176531 0.02605671 0.02605671 0.02605671 0.02605671 0.30874836
 0.20273792 0.02605671 0.02605671 0.02605671 0.02606202 0.13828939]",7,football_vs_most
DON'T Mess Against These Players in 2024,dont mess against players 2024,"[0.20744714 0.18665474 0.02779904 0.02779904 0.02779904 0.02779904
 0.19409432 0.02780089 0.02779904 0.02779904 0.18940964 0.02779904]",7,football_vs_most
"February 9, 2024",february 9 2024,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
Suits | Mike Ross Coldest Scene ever 🥶 #shorts #reaction #movie,suits mike ross coldest scene ever shorts reaction movie,"[0.02198624 0.24749115 0.02197784 0.17554672 0.02197784 0.02197931
 0.27168216 0.02197917 0.02197784 0.02197784 0.12944604 0.02197784]",7,football_vs_most
Mistakes but they get increasingly more dumb,mistakes get increasingly more dumb,"[0.02435859 0.02435859 0.02435859 0.02435859 0.21005819 0.02435859
 0.54635592 0.02435859 0.02435859 0.02435859 0.02435859 0.02435859]",7,football_vs_most
Hell House LLC (2015) KILL COUNT,hell house llc 2015 kill count,"[0.02421827 0.25300606 0.02421827 0.02421827 0.02421827 0.15658598
 0.25346882 0.02421827 0.14319302 0.02421827 0.02421827 0.02421827]",7,football_vs_most
The Most Intimidating Gangster Movie Moments,most intimidating gangster movie moments,"[0.03064595 0.03064607 0.03064577 0.03064577 0.03064713 0.03064624
 0.66289328 0.03064612 0.03064577 0.03064635 0.03064577 0.03064577]",7,football_vs_most
"""You Lied To Me"" | Spider-Man: Far From Home (2019) | Now Playing",lied me spiderman far home 2019 now playing,"[0.02190004 0.12132293 0.0219001  0.02190004 0.12092832 0.109484
 0.21717928 0.19334339 0.10634139 0.02190004 0.02190004 0.0219004 ]",7,football_vs_most
I Tried Every Seat on the Most Expensive Airline,tried every seat most expensive airline,"[0.02603306 0.02603316 0.02603306 0.02603306 0.02603306 0.02603315
 0.44180217 0.02603306 0.13871212 0.02603306 0.18518799 0.02603306]",7,football_vs_most
"ALAKRAN - Feid (Ferxxocalipsis Sacramento CA, 2024)",alakran feid ferxxocalipsis sacramento ca 2024,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
Rank Strangers from Least to Most Intelligent | Lineup | Cut,rank strangers least most intelligent lineup cut,"[0.02805175 0.02805196 0.02805175 0.21267499 0.02805175 0.02805193
 0.32350049 0.02805175 0.21135838 0.02805175 0.02805175 0.02805175]",7,football_vs_most
Divide Us Into Democrats & Republicans | Lineup | Cut,divide us into democrats republicans lineup cut,"[0.03076675 0.03076675 0.03076675 0.03076675 0.03076675 0.24229955
 0.28324375 0.03076675 0.03076675 0.03076675 0.19755594 0.03076675]",7,football_vs_most
World's Funniest Confessions 7,worlds funniest confessions 7,"[0.03453934 0.03453934 0.03453934 0.03453934 0.31378389 0.03453934
 0.34082276 0.03453934 0.03453934 0.03453934 0.03453934 0.03453934]",7,football_vs_most
World's Funniest Confessions 6,worlds funniest confessions 6,"[0.03453934 0.03453934 0.03453934 0.03453934 0.31378389 0.03453934
 0.34082276 0.03453934 0.03453934 0.03453934 0.03453934 0.03453934]",7,football_vs_most
25 Legendary BRAZIL Goals,25 legendary brazil goals,"[0.02787574 0.02787574 0.02787574 0.21636135 0.02787574 0.02787574
 0.5048812  0.02787574 0.02787574 0.02787574 0.02787574 0.02787574]",7,football_vs_most
Godzilla - Official Main Trailer [HD],godzilla official main trailer hd,"[0.03070486 0.03070486 0.20998327 0.03070486 0.03070486 0.28281465
 0.23085836 0.03070486 0.03070486 0.03070486 0.03070486 0.03070486]",7,football_vs_most
Spider-Man vs Green Goblin Condo Fight Scene | Spider-Man No Way Home,spiderman vs green goblin condo fight scene spiderman no way home,"[0.01849903 0.01849903 0.01849905 0.08804145 0.08764829 0.01849902
 0.50234565 0.12240457 0.07006685 0.01849902 0.01849903 0.01849902]",7,football_vs_most
Spider-Man Tries To Save Gwen Stacy | The Amazing Spider-Man 2 | With Captions,spiderman tries save gwen stacy amazing spiderman 2 captions,"[0.13419289 0.02447463 0.02447468 0.02447463 0.1195299  0.12518101
 0.42529914 0.02447463 0.02447463 0.02447463 0.02447463 0.02447463]",7,football_vs_most
"The Amazing Spider-Man 2: Spider-Man vs. Electro Final Fight (ANDREW GARFIELD, JAMIE FOXX)",amazing spiderman 2 spiderman vs electro final fight andrew garfield jamie foxx,"[0.02357431 0.02357432 0.02357434 0.02357469 0.11891516 0.02357429
 0.6453414  0.02357433 0.02357429 0.02357429 0.02357432 0.02357429]",7,football_vs_most
SPIDER-MAN Vs THE LIZARD Best Action Scenes 4K ᴴᴰ,spiderman vs lizard best action scenes 4k,"[0.02614503 0.02614535 0.02614512 0.27534819 0.02614545 0.17858348
 0.31076036 0.0261451  0.02614499 0.0261466  0.02614505 0.02614527]",7,football_vs_most
HISTORY OF FORTNITE SNIPERS,history fortnite snipers,"[0.03455873 0.03455873 0.03455873 0.03455873 0.03455873 0.03455873
 0.34584562 0.03455873 0.30856704 0.03455873 0.03455873 0.03455873]",7,football_vs_most
Spider-Man vs. Sandman's First Battle | Spider-Man 3,spiderman vs sandmans first battle spiderman 3,"[0.02920235 0.02920238 0.02920249 0.02920376 0.02920238 0.31454945
 0.39341825 0.02920245 0.02920226 0.02920226 0.02920971 0.02920226]",7,football_vs_most
College Football 25 | Official Reveal Trailer,college football 25 official reveal trailer,"[0.02314316 0.02314316 0.10420223 0.22127021 0.02314316 0.26970703
 0.21967523 0.02314316 0.02314316 0.02314316 0.02314316 0.02314316]",7,football_vs_most
The Worst Fortnite Player in History,worst fortnite player history,"[0.02784027 0.02784043 0.02784027 0.02784027 0.02784027 0.02784027
 0.47666805 0.02784027 0.24492913 0.02784027 0.02784027 0.02784027]",7,football_vs_most
I Ordered The World’s BIGGEST Chipotle Burrito!,ordered worlds biggest chipotle burrito,"[0.03451917 0.03451917 0.03451917 0.03451917 0.03451917 0.32398849
 0.3308198  0.03451917 0.03451917 0.03451917 0.03451917 0.03451917]",7,football_vs_most
The Worst Punishments in Human History,worst punishments human history,"[0.03451782 0.03451828 0.03451782 0.03451782 0.03451782 0.03451782
 0.62030016 0.03451782 0.03452117 0.03451782 0.03451782 0.03451782]",7,football_vs_most
Quarter Final: DOOM VS HAM,quarter final doom vs ham,"[0.03108729 0.03108734 0.03108733 0.03108938 0.03108735 0.03108715
 0.35719545 0.33192989 0.03108715 0.03108715 0.03108735 0.03108715]",7,football_vs_most
fat man  sport 129lb Female MMA fighter vs 529lb Male Sumo inter gender fight in octagon Chun Li VS,fat man sport 129lb female mma fighter vs 529lb male sumo inter gender fight octagon chun li vs,"[0.02592188 0.02592191 0.0259219  0.02592298 0.02592191 0.02592181
 0.59929134 0.14148814 0.02592262 0.02592181 0.02592191 0.02592181]",7,football_vs_most
Basketball Player PWNS Gay Midget,basketball player pwns gay midget,"[0.46451469 0.03054042 0.03054042 0.03054042 0.03054042 0.03054042
 0.23008109 0.03054042 0.03054042 0.03054042 0.03054042 0.03054042]",7,football_vs_most
Dwarf football,dwarf football,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",7,football_vs_most
Doctor Octopus & Spider-Man Cure The Villains | Spider-Man: No Way Home,doctor octopus spiderman cure villains spiderman no way home,"[0.02117314 0.02117314 0.11129253 0.02117314 0.02117314 0.02117314
 0.38672023 0.15602406 0.17657805 0.02117314 0.02117314 0.02117314]",7,football_vs_most
Greatest Sports Moments - M83 Outro (HD),greatest sports moments m83 outro hd,"[0.02799445 0.25116518 0.02799419 0.02799493 0.02799624 0.02799452
 0.29506118 0.20182166 0.02799419 0.02799505 0.02799419 0.02799419]",7,football_vs_most
Worst Employees EVER On Undercover Boss!!,worst employees ever undercover boss,"[0.03074218 0.03074303 0.03074218 0.03074218 0.03074218 0.29835971
 0.39421498 0.03074218 0.03074487 0.03074218 0.03074218 0.03074218]",7,football_vs_most
Canada vs USA - Men's Final | Dodgeball World Championship 2014 | 2nd Half,canada vs usa mens final dodgeball world championship 2014 2nd half,"[0.1395518  0.02114367 0.02114366 0.02114665 0.02114367 0.12232896
 0.2681156  0.12688341 0.10916081 0.10709451 0.02114367 0.0211436 ]",7,football_vs_most
All the Best Scenes From Mission Impossible 4 + 5 + 6 🌀 4K,best scenes mission impossible 4 5 6 4k,"[0.02811442 0.02811473 0.02811442 0.21752994 0.02811483 0.18859566
 0.34084194 0.02811445 0.02811442 0.02811607 0.02811442 0.0281147 ]",7,football_vs_most
Now You See Me 2 Card Throw Scene HD (2016) #CARD_TRICK,now see me 2 card throw scene hd 2016 cardtrick,"[0.02297557 0.02297557 0.02297557 0.02297557 0.02297557 0.14506085
 0.31767759 0.33048128 0.02297557 0.02297557 0.02297557 0.02297574]",7,football_vs_most
