Original_Title,Cleaned_Title,Topic_Vector,Cluster,Cluster_Name
"Pillsbury Doughboy ""Toaster Strudel"" TV commercial",pillsbury doughboy toaster strudel tv commercial,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
The Pillsbury Dough God BURNED ME #shorts,pillsbury dough god burned me shorts,"[0.03136993 0.03136666 0.03136666 0.03136692 0.03136666 0.03136707
 0.03136666 0.65496259 0.03136666 0.03136666 0.03136666 0.03136688]",6,league_premier_sports
Did the Pillsbury Doughboy Just Poop Out A Croissant?,did pillsbury doughboy just poop out croissant,"[0.24348926 0.0305247  0.03052287 0.03052287 0.22900325 0.03052287
 0.03052287 0.25279987 0.03052287 0.03052287 0.03052287 0.03052287]",6,league_premier_sports
Luton Town v. West Ham United | PREMIER LEAGUE HIGHLIGHTS | 9/1/2023 | NBC Sports,luton town v west ham united premier league highlights 912023 nbc sports,"[0.01742039 0.01742039 0.01742039 0.01742052 0.01742039 0.01742039
 0.01742039 0.8083756  0.01742039 0.01742039 0.01742039 0.01742039]",6,league_premier_sports
"TRANZIT, NO FOG.",tranzit no fog,"[0.03490623 0.03490623 0.03490623 0.03490623 0.03490623 0.03490623
 0.03490623 0.26801094 0.38292674 0.03490623 0.03490623 0.03490623]",6,league_premier_sports
Chloe Burrows VS 100 Virgins!,chloe burrows vs 100 virgins,"[0.03121276 0.03121284 0.03121282 0.03121645 0.03121284 0.03121256
 0.03121375 0.65665542 0.03121256 0.03121256 0.03121285 0.03121256]",6,league_premier_sports
The Art of Defending - No Fear,art defending no fear,"[0.03072302 0.03072302 0.03072302 0.03072302 0.2598474  0.03072302
 0.03072302 0.43292242 0.03072302 0.03072302 0.03072302 0.03072302]",6,league_premier_sports
100% Defence Moments,100 defence moments,"[0.03478309 0.03478303 0.03478262 0.03478262 0.03478627 0.03478322
 0.03478409 0.617383   0.03478262 0.03478418 0.03478262 0.03478262]",6,league_premier_sports
BEATING 'NUKETOWN' PACK A PUNCH CHALLENGE - THANK YOU RAY GUN MARK 2!,beating nuketown pack punch challenge thank ray gun mark 2,"[0.02430913 0.02430913 0.02430913 0.02430913 0.15741634 0.02430913
 0.02430913 0.27404061 0.15174105 0.02430913 0.11020655 0.13643153]",6,league_premier_sports
Newcastle United v. Liverpool | PREMIER LEAGUE HIGHLIGHTS | 8/27/2023 | NBC Sports,newcastle united v liverpool premier league highlights 8272023 nbc sports,"[0.0183973  0.0183973  0.0183973  0.0183975  0.0183973  0.0183973
 0.0183973  0.79762948 0.0183973  0.0183973  0.0183973  0.0183973 ]",6,league_premier_sports
How much money does Lil Uzi have in their bank account?,how much money does lil uzi have bank account,"[0.02023226 0.02023006 0.02023014 0.09585538 0.18972579 0.02023006
 0.02023006 0.23742593 0.2225445  0.11283556 0.02023014 0.02023011]",6,league_premier_sports
Tottenham Hotspur v. Manchester United | PREMIER LEAGUE HIGHLIGHTS | 8/19/2023 | NBC Sports,tottenham hotspur v manchester united premier league highlights 8192023 nbc sports,"[0.01731934 0.01731934 0.01731934 0.01731948 0.01731934 0.01731934
 0.01731934 0.80948712 0.01731934 0.01731934 0.01731934 0.01731934]",6,league_premier_sports
Chelsea v. Luton Town | PREMIER LEAGUE HIGHLIGHTS | 8/25/2023 | NBC Sports,chelsea v luton town premier league highlights 8252023 nbc sports,"[0.02028843 0.02028843 0.02028843 0.02028863 0.02028843 0.02028843
 0.02028843 0.77682706 0.02028843 0.02028843 0.02028843 0.02028843]",6,league_premier_sports
ChrisMD VS 100 Models!,chrismd vs 100 models,"[0.0282873  0.02828737 0.22316661 0.02829003 0.02828737 0.02828713
 0.02828814 0.49395731 0.02828713 0.02828713 0.02828737 0.02828713]",6,league_premier_sports
We Took 100 Shots vs Aaron Ramsdale and Scored ___ Goals,took 100 shots vs aaron ramsdale scored goals,"[0.02110955 0.02110897 0.02110897 0.0211096  0.02110897 0.02110891
 0.09981537 0.60382834 0.10637452 0.02110891 0.02110897 0.02110891]",6,league_premier_sports
I Wish That We See Batman Fight Like This In The Movies One Day,wish see batman fight like movies one day,"[0.02293993 0.02293839 0.02293839 0.02293839 0.02294315 0.21817675
 0.12637512 0.35296964 0.02293839 0.02293839 0.11896507 0.02293839]",6,league_premier_sports
Bro Really Said THIS to Batman… Funniest Gaming Moment!,bro really said batman funniest gaming moment,"[0.1312355  0.1278047  0.120166   0.022921   0.11732053 0.11359792
 0.022921   0.25234932 0.022921   0.022921   0.022921   0.022921  ]",6,league_premier_sports
Lukaku said WHAT to Micah Richards 😱 😂.  Credit: @cbssportsgolazo,lukaku said micah richards credit cbssportsgolazo,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
Meet The Most Stylish Finance Bro in New York,meet most stylish finance bro new york,"[0.02592456 0.02592555 0.02592456 0.02592456 0.02592456 0.02592566
 0.13873652 0.60201446 0.02592588 0.02592456 0.02592456 0.02592456]",6,league_premier_sports
HOT AND HEAVY | 🎉 #SUBSCRIBE to kiddcrash713 on #YOUTUBE 🎉,hot heavy subscribe kiddcrash713 youtube,"[0.26665581 0.03058778 0.03058778 0.03058778 0.03058778 0.03058778
 0.03058778 0.42746644 0.03058778 0.03058778 0.03058778 0.03058778]",6,league_premier_sports
When Players Lose Their Cool (Man United) 2022/2023,players lose cool man united 20222023,"[0.02589061 0.02589061 0.16981686 0.19422316 0.02589061 0.02589061
 0.02589061 0.40294216 0.02589072 0.02589061 0.02589286 0.02589061]",6,league_premier_sports
Top 20 INCREDIBLE Things You MUST See in NYC,top 20 incredible things must see nyc,"[0.29264712 0.0219438  0.02194474 0.0219438  0.0219438  0.1120824
 0.12838666 0.22033897 0.0219438  0.0219438  0.0219438  0.09293731]",6,league_premier_sports
Brentford v. Tottenham Hotspur | PREMIER LEAGUE HIGHLIGHTS | 8/13/2023 | NBC Sports,brentford v tottenham hotspur premier league highlights 8132023 nbc sports,"[0.01847819 0.01847819 0.01847819 0.01847837 0.01847819 0.01847819
 0.01847819 0.79673973 0.01847819 0.01847819 0.01847819 0.01847819]",6,league_premier_sports
Chelsea v. Liverpool | PREMIER LEAGUE HIGHLIGHTS | 8/13/2023 | NBC Sports,chelsea v liverpool premier league highlights 8132023 nbc sports,"[0.01954231 0.01954231 0.01954231 0.01954248 0.01954231 0.01954231
 0.01954231 0.78503444 0.01954231 0.01954231 0.01954231 0.01954231]",6,league_premier_sports
Does Drake have a girls name?,does drake have girls name,"[0.0257926  0.1776896  0.02578715 0.16226353 0.02578715 0.02578715
 0.02578715 0.29403265 0.02578715 0.15971159 0.02578715 0.02578715]",6,league_premier_sports
"LIL YACHTY’S teeth cost him 90,000 DOLLARS",lil yachtys teeth cost him 90000 dollars,"[0.03455923 0.03455923 0.03455923 0.03455923 0.0345636  0.03455923
 0.03455923 0.61984412 0.03455923 0.03455923 0.03455923 0.03455923]",6,league_premier_sports
Lil Yachty & Drake have deep conversations,lil yachty drake have deep conversations,"[0.02425988 0.0242576  0.0242576  0.0242576  0.28284649 0.0242576
 0.0242576  0.36285448 0.0242576  0.13597837 0.0242576  0.0242576 ]",6,league_premier_sports
Why did Young Thug say this?,why did young thug say,"[0.16147035 0.02794057 0.02794008 0.02794008 0.02794008 0.02794008
 0.02794008 0.36661768 0.02794008 0.02794008 0.02794008 0.22045073]",6,league_premier_sports
Kai Cenat brought out New York City for Uzi’s music video,kai cenat brought out new york city uzis music video,"[0.01823938 0.01824079 0.17548674 0.01823938 0.07132159 0.01823947
 0.01823938 0.38311208 0.01823996 0.22416243 0.01823938 0.01823944]",6,league_premier_sports
I've Never Seen Someone Jump Higher In My Life,ive never seen someone jump higher life,"[0.02294397 0.02294397 0.22060428 0.02294397 0.02294397 0.13258835
 0.02294397 0.33679026 0.12646536 0.02294397 0.02294397 0.02294397]",6,league_premier_sports
🤣 Amber Heard's Laywer Messed With The Wrong Guys | #shorts #johnnydepp,amber heards laywer messed wrong guys shorts johnnydepp,"[0.03112059 0.28041675 0.03111557 0.03111609 0.03111557 0.03111638
 0.03111557 0.40842116 0.03111557 0.03111557 0.03111557 0.03111557]",6,league_premier_sports
Can’t believe this had over 65 million views,cant believe had over 65 million views,"[0.25389146 0.02421316 0.02421316 0.13257619 0.02421849 0.02421316
 0.02421316 0.26985011 0.02421316 0.02421316 0.02421316 0.14997163]",6,league_premier_sports
Student Shocks Entire Class With Strength,student shocks entire class strength,"[0.03051188 0.03051188 0.03051188 0.03051188 0.03051188 0.03051188
 0.03051188 0.44893826 0.03051188 0.03051188 0.03051188 0.24594292]",6,league_premier_sports
"""We All Work For Someone."" — Lockdown #shorts #transformers",work someone lockdown shorts transformers,"[0.02622307 0.02621541 0.16636711 0.0262159  0.02621541 0.02621618
 0.02621541 0.25603211 0.17569271 0.02621541 0.19217586 0.02621541]",6,league_premier_sports
Say the N-Word for $100 ft.@zople,say nword 100 ftzople,"[0.03456856 0.0345691  0.03456856 0.03456856 0.03456856 0.03456856
 0.03456856 0.61974527 0.03456856 0.03456856 0.03456856 0.03456856]",6,league_premier_sports
Arsenal v. Nottingham Forest | PREMIER LEAGUE HIGHLIGHTS | 8/12/2023 | NBC Sports,arsenal v nottingham forest premier league highlights 8122023 nbc sports,"[0.01913052 0.01913052 0.01913052 0.01913075 0.01913052 0.01913052
 0.01913052 0.78956403 0.01913052 0.01913052 0.01913052 0.01913052]",6,league_premier_sports
Brighton v. Luton Town | PREMIER LEAGUE HIGHLIGHTS | 8/12/2023 | NBC Sports,brighton v luton town premier league highlights 8122023 nbc sports,"[0.02032916 0.02032916 0.02032916 0.02032935 0.02032916 0.02032916
 0.02032916 0.77637904 0.02032916 0.02032916 0.02032916 0.02032916]",6,league_premier_sports
The blue ball!!,blue ball,"[0.04166667 0.04166754 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166579 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
It actually works!,actually works,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
Would You Fly To New York For Pizza?,would fly new york pizza,"[0.02587042 0.02587042 0.16709811 0.02587042 0.1863518  0.02587075
 0.02587042 0.41371326 0.02587313 0.02587042 0.02587042 0.02587042]",6,league_premier_sports
Movies to watch before You Die pt 1 #movies #rating #mustwatch #trending,movies watch before die pt 1 movies rating mustwatch trending,"[0.02500906 0.11949944 0.1337696  0.02500906 0.02500906 0.12629562
 0.02500906 0.22427585 0.02500906 0.1154149  0.13069025 0.02500906]",6,league_premier_sports
612B 5 Meter Diving - arm stand somersault slow motion - MRDC RIPFEST,612b 5 meter diving arm stand somersault slow motion mrdc ripfest,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
When There’s No Good Passing Option,theres no good passing option,"[0.03455832 0.03455832 0.03455832 0.03455832 0.03456322 0.03455832
 0.03455832 0.61985361 0.03455832 0.03455832 0.03455832 0.03455832]",6,league_premier_sports
Carly NEVER Graduated High School?! 👀 | iCarly #Shorts,carly never graduated high school icarly shorts,"[0.02611913 0.02611418 0.02611418 0.02611472 0.02611418 0.02611502
 0.02611418 0.25406648 0.02611418 0.17291749 0.19193854 0.17215775]",6,league_premier_sports
S@X 462 Losers Semis - smub (Ridley) Vs. Seagull Joe (Palutena) Smash Ultimate - SSBU,sx 462 losers semis smub ridley vs seagull joe palutena smash ultimate ssbu,"[0.02617311 0.02617327 0.02617322 0.02618664 0.02617327 0.34893437
 0.02617505 0.25688856 0.02617271 0.02617271 0.02617328 0.15860381]",6,league_premier_sports
Beyblade Metal Masters: The Guard Dog of Hades: Kerbecs - Ep.90,beyblade metal masters guard dog hades kerbecs ep90,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
Volume by Revolution: Shell Method around Non-Axis,volume revolution shell method around nonaxis,"[0.03051533 0.03051533 0.03051533 0.23208953 0.03051533 0.03051533
 0.03051533 0.25122013 0.24205237 0.03051533 0.03051533 0.03051533]",6,league_premier_sports
"Disk, Washer and Shell Methods- Volume of Solid of Revolution",disk washer shell methods volume solid revolution,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
Shell Method - Volume of Revolution,shell method volume revolution,"[0.03452234 0.03452234 0.03452234 0.03452234 0.03452234 0.03452234
 0.03452234 0.33359995 0.32117661 0.03452234 0.03452234 0.03452234]",6,league_premier_sports
Calculus AB/BC – 8.1 Average Value of a Function on an Interval,calculus abbc 81 average value function interval,"[0.03452496 0.03452496 0.03452496 0.03452496 0.03452496 0.03452496
 0.03452496 0.33516878 0.31958167 0.03452496 0.03452496 0.03452496]",6,league_premier_sports
"Volume of the Solid of Revolution, the Disc Method!",volume solid revolution disc method,"[0.03452234 0.03452234 0.03452234 0.03452234 0.03452234 0.03452234
 0.03452234 0.33359995 0.32117661 0.03452234 0.03452234 0.03452234]",6,league_premier_sports
TI-84 Plus Tip: How to Graph a Function and Locate Points,ti84 plus tip how graph function locate points,"[0.28637297 0.03124214 0.03124381 0.03124292 0.03124214 0.03124214
 0.03124214 0.40119355 0.03124934 0.03124214 0.03124371 0.031243  ]",6,league_premier_sports
THEN vs NOW: #Trump on #classified #documents,then vs now trump classified documents,"[0.02828856 0.02828862 0.0282886  0.02829112 0.24387247 0.02828839
 0.02828936 0.47323907 0.02828839 0.02828839 0.02828863 0.02828839]",6,league_premier_sports
Onana lobbed from the halfway line. Manchester United 3-1 Lens,onana lobbed halfway line manchester united 31 lens,"[0.02593946 0.02593946 0.02593946 0.17754577 0.02593946 0.02593946
 0.02593946 0.56305964 0.02593946 0.02593946 0.02593946 0.02593946]",6,league_premier_sports
Man Utd Goal Keeper Onana Conceded goal from half yard.#manutd #onana #football,man utd goal keeper onana conceded goal half yardmanutd onana football,"[0.02688356 0.02688417 0.02688356 0.02688356 0.02688356 0.02688356
 0.32677366 0.40439005 0.02688366 0.02688356 0.02688356 0.02688356]",6,league_premier_sports
How to Dive for Swimming (Level 1-3) #swimmingtips #swimming,how dive swimming level 13 swimmingtips swimming,"[0.02827631 0.02827631 0.02827757 0.24383855 0.23403685 0.02827631
 0.02827631 0.26762642 0.02828462 0.02827631 0.02827749 0.02827696]",6,league_premier_sports
"Ecuadorian National Anthem - ""Salve, Oh Patria"" (ES/EN)",ecuadorian national anthem salve oh patria esen,"[0.03452454 0.03452454 0.03452454 0.03452454 0.03452454 0.03452454
 0.03452454 0.31981337 0.03452454 0.33494124 0.03452454 0.03452454]",6,league_premier_sports
Russia National anthem Russian & English lyrics,russia national anthem russian english lyrics,"[0.20320386 0.02782751 0.02782751 0.02782751 0.02782751 0.02782751
 0.02782751 0.19563029 0.02782751 0.20452834 0.02782751 0.17401744]",6,league_premier_sports
They Say It's Wonderful,say wonderful,"[0.04166667 0.04166837 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166496 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
"si preguntas por mi - Tainy, Kris Floyd, Judeline (Official Visualizer)",si preguntas por mi tainy kris floyd judeline official visualizer,"[0.03091116 0.03091116 0.18052224 0.03091116 0.03091116 0.03091116
 0.03091116 0.25902041 0.03091116 0.2822569  0.03091116 0.03091116]",6,league_premier_sports
Romeo Santos - Centavito / workshop bachata sensual 2017 / Marco y Sara Transilvania salsa fest,romeo santos centavito workshop bachata sensual 2017 marco y sara transilvania salsa fest,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
This Video Will Make you Hate Caves,video will make hate caves,"[0.02800918 0.02800258 0.15630415 0.02800258 0.02800258 0.02800258
 0.02800258 0.36288292 0.02800258 0.22878252 0.02800258 0.02800318]",6,league_premier_sports
Embarrassing Moments,embarrassing moments,"[0.03540177 0.03540171 0.03540136 0.03540136 0.03540501 0.03540188
 0.03540262 0.61057748 0.03540136 0.03540271 0.03540136 0.03540136]",6,league_premier_sports
Placing a WALL at the net 🧱,placing wall net,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
HOW did Carlos Alcaraz win this? 😱,how did carlos alcaraz win,"[0.0308341  0.0308341  0.03083431 0.0308342  0.0308341  0.0308341
 0.0308341  0.27722078 0.41443762 0.0308341  0.03083429 0.03083421]",6,league_premier_sports
Mbappe refused🫢 #football  #soccer #mbappe #shorts #new #news #youtubeshorts #youtube #ronaldo,mbappe refused football soccer mbappe shorts new news youtubeshorts youtube ronaldo,"[0.16095226 0.02212949 0.02212949 0.02212956 0.02212949 0.02212985
 0.30333834 0.33654204 0.02213098 0.02212949 0.02212949 0.02212949]",6,league_premier_sports
You’re everything I’ve been looking for 👀,youre everything ive been looking,"[0.15771255 0.31252962 0.0257772  0.0257772  0.0257772  0.0257772
 0.0257772  0.29776306 0.0257772  0.0257772  0.0257772  0.0257772 ]",6,league_premier_sports
What sport requires no skill? 🏈,sport requires no skill,"[0.03075944 0.03075944 0.03075944 0.03075944 0.03075944 0.03075944
 0.27134491 0.42106071 0.03075944 0.03075944 0.03075944 0.03075944]",6,league_premier_sports
I had no chance 🫤🏓,had no chance,"[0.35641552 0.03462044 0.03462044 0.03462044 0.03462044 0.03462044
 0.03462044 0.29738013 0.03462044 0.03462044 0.03462044 0.03462044]",6,league_premier_sports
Like when you see the nutmeg‼️#soccer #skills #football,like see nutmegsoccer skills football,"[0.02797224 0.02796911 0.02796911 0.02796911 0.02797502 0.02796911
 0.15948659 0.38148324 0.02796911 0.02796911 0.02796911 0.20729914]",6,league_premier_sports
Flew to Miami for this one 😝💪 #cardigan #tiktok,flew miami one cardigan tiktok,"[0.03063103 0.03063103 0.03063103 0.03063103 0.03063103 0.03063103
 0.03063103 0.26774725 0.03063103 0.24764878 0.2089247  0.03063103]",6,league_premier_sports
❤️‍🩹 ❤️‍🩹 ❤️‍🩹 #vampireOR2 brought to you by youtube shorts,vampireor2 brought youtube shorts,"[0.02627957 0.02627863 0.02627863 0.02627873 0.02627863 0.02627879
 0.02627863 0.7109339  0.02627863 0.02627863 0.02627863 0.02627863]",6,league_premier_sports
NATHALIA VALENTE DANÇANDO | Se Você Não Quer Passa a Vez,nathalia valente danando se voc no quer passa vez,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
Se tu não quer passa a vez (Paquetá) #copadomundo #paquetá #fifa22 #fifaworldcup2022 #brasil,se tu no quer passa vez paquet copadomundo paquet fifa22 fifaworldcup2022 brasil,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
Volume of Revolution - The Shell Method NOT about x or y axis,volume revolution shell method about x y axis,"[0.03073507 0.03073507 0.03073507 0.03073507 0.19505506 0.03073507
 0.03073507 0.26911566 0.25921364 0.03073507 0.03073507 0.03073507]",6,league_premier_sports
Finding Volume of Solid of Revolution Using Circular Disk or Washer Method Part 1 (Live Stream),finding volume solid revolution using circular disk washer method part 1 live stream,"[0.0230384  0.02304463 0.0230384  0.0230384  0.13623702 0.21135792
 0.0230384  0.22908341 0.13800029 0.0230384  0.0230384  0.12404631]",6,league_premier_sports
"si preguntas por mi - Tainy, Kris Floyd, Judeline (Official Visualizer)",si preguntas por mi tainy kris floyd judeline official visualizer,"[0.03091116 0.03091116 0.18052224 0.03091116 0.03091116 0.03091116
 0.03091116 0.25902041 0.03091116 0.2822569  0.03091116 0.03091116]",6,league_premier_sports
England vs Scotland YouTube Football Match - The Rematch,england vs scotland youtube football match rematch,"[0.02625973 0.02625976 0.02625975 0.02626075 0.02625976 0.02625967
 0.34434979 0.39305201 0.02625967 0.02625967 0.02625976 0.02625967]",6,league_premier_sports
Veorra - The City,veorra city,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
The Nazi Quest For 5 Mysterious Ancient Artifacts That Could Win WW2,nazi quest 5 mysterious ancient artifacts could win ww2,"[0.03459378 0.03459378 0.03459378 0.03459378 0.03459378 0.03459378
 0.03459378 0.35242606 0.30163619 0.03459378 0.03459378 0.03459378]",6,league_premier_sports
HIGHLIGHTS from Lionel Messi’s Inter Miami debut vs. Cruz Azul | ESPN FC,highlights lionel messis inter miami debut vs cruz azul espn fc,"[0.02324206 0.02324215 0.02324212 0.02324689 0.02324215 0.02324186
 0.02324309 0.29357178 0.02324186 0.35123188 0.02324216 0.14601202]",6,league_premier_sports
100 Shots Drunk vs 100 Shots Sober,100 shots drunk vs 100 shots sober,"[0.02547877 0.02547747 0.02547746 0.02547825 0.02547747 0.02547739
 0.0254777  0.63759678 0.02547739 0.10762647 0.02547747 0.02547739]",6,league_premier_sports
"Ronaldo Skills 0% Luck, 999 level 🤩",ronaldo skills 0 luck 999 level,"[0.24209757 0.03054197 0.03054197 0.03054197 0.03054197 0.03054197
 0.03054197 0.25812724 0.03054197 0.03054197 0.03054197 0.22489748]",6,league_premier_sports
How Did Chunkz Get Away With This 💀,how did chunkz get away,"[0.02615788 0.02615788 0.0261598  0.02615877 0.14734586 0.02615788
 0.19491959 0.2549817  0.02616692 0.19347518 0.02615968 0.02615887]",6,league_premier_sports
Didn’t even know that happened lol #sturdy #cardigan,didnt even know happened lol sturdy cardigan,"[0.02581023 0.02581023 0.02581023 0.14787209 0.02581023 0.02581023
 0.02581023 0.3018885  0.16217169 0.02581023 0.02581023 0.18158589]",6,league_premier_sports
Speed doesn't know this Premier League team 💀 #shorts,speed doesnt know premier league team shorts,"[0.18024367 0.12961415 0.02213117 0.13163226 0.02213117 0.13535527
 0.02213117 0.26823643 0.02213117 0.02213117 0.02213117 0.02213117]",6,league_premier_sports
❤️‍🩹❤️‍🩹❤️‍🩹 #vampireOR2 brought to you by youtube shorts,vampireor2 brought youtube shorts,"[0.02627957 0.02627863 0.02627863 0.02627873 0.02627863 0.02627879
 0.02627863 0.7109339  0.02627863 0.02627863 0.02627863 0.02627863]",6,league_premier_sports
Arsenal Players Girlfriends 😍❤️ #shorts #viral #arsenal,arsenal players girlfriends shorts viral arsenal,"[0.0270211  0.02701999 0.02701999 0.02702011 0.02701999 0.32551222
 0.02701999 0.40428466 0.02701999 0.02701999 0.02702198 0.02701999]",6,league_premier_sports
Top 25 Premier League goals of 2022-23 season | NBC Sports,top 25 premier league goals 202223 season nbc sports,"[0.0963561  0.02018861 0.02018861 0.02018868 0.02018861 0.02018861
 0.21118853 0.43090724 0.1000392  0.02018861 0.02018861 0.02018861]",6,league_premier_sports
LeBron was TOO COLD for this 🥶,lebron too cold,"[0.03054212 0.2481552  0.03054212 0.03054212 0.22279734 0.03054212
 0.03054212 0.25416839 0.03054212 0.03054212 0.03054212 0.03054212]",6,league_premier_sports
Margot Robbie LIED about The Wolf of Wall Street,margot robbie lied about wolf wall street,"[0.03064939 0.03064939 0.03064939 0.03064939 0.20604207 0.03064939
 0.03064939 0.48746407 0.03064939 0.03064939 0.03064939 0.03064939]",6,league_premier_sports
🧛🏻💜🧛🏻💜 #vampireOR2 brought to you by youtube shorts,vampireor2 brought youtube shorts,"[0.02627957 0.02627863 0.02627863 0.02627873 0.02627863 0.02627879
 0.02627863 0.7109339  0.02627863 0.02627863 0.02627863 0.02627863]",6,league_premier_sports
What FAKE COKE is in Movies,fake coke movies,"[0.03452256 0.03452256 0.03452256 0.03452256 0.03452256 0.03452256
 0.03452256 0.3210284  0.33374598 0.03452256 0.03452256 0.03452256]",6,league_premier_sports
Stranger invited me in her G Wagon,stranger invited me g wagon,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166558 0.04166667 0.04166667 0.04166667 0.04166775]",6,league_premier_sports
LA MEJOR CANCION PARA PAPÁ 🤵❤ (Por Nombre  Lleva Padre)  Eduardo Ochoa,la mejor cancion para pap por nombre lleva padre eduardo ochoa,"[0.03461872 0.03461872 0.03461872 0.03461872 0.03461872 0.03461872
 0.03461872 0.35617624 0.03461872 0.03461872 0.03461872 0.29763657]",6,league_premier_sports
Veorra - The City,veorra city,"[0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667 0.04166667]",6,league_premier_sports
The only time Park Ji-sung Didn't Press Messi 🤷‍♂️,only time park jisung didnt press messi,"[0.024328   0.02432911 0.13550119 0.024328   0.024328   0.02432901
 0.02432932 0.28153428 0.116836   0.024328   0.02433015 0.27149894]",6,league_premier_sports
5 Times Man City Got Their Revenge!,5 times man city got revenge,"[0.02432955 0.02432955 0.26617696 0.02432955 0.02432955 0.02432955
 0.15866203 0.35619496 0.02432966 0.02432955 0.02432955 0.02432955]",6,league_premier_sports
"0% Luck, 100% Skill",0 luck 100 skill,"[0.03468714 0.03468714 0.03468714 0.03468714 0.03468714 0.03468714
 0.03468714 0.61844145 0.03468714 0.03468714 0.03468714 0.03468714]",6,league_premier_sports
How To Make ANY Girl Like You | The Crush Switch,how make any girl like crush switch,"[0.02455447 0.02455308 0.1699351  0.02455323 0.02455568 0.02455308
 0.02455308 0.42358087 0.02455444 0.02455308 0.18550065 0.02455325]",6,league_premier_sports
How much money do YouTube Shorts make? 🤑,how much money do youtube shorts make,"[0.02122786 0.021227   0.09659517 0.02122713 0.02122751 0.02122715
 0.021227   0.45385028 0.25850977 0.021227   0.02122707 0.02122704]",6,league_premier_sports
Man puts everything on red at the end of the night,man puts everything red end night,"[0.0257948  0.17356455 0.0257948  0.0257948  0.0257948  0.02579621
 0.16641908 0.27811995 0.1755366  0.0257948  0.0257948  0.0257948 ]",6,league_premier_sports
United States vs. Canada Highlights | CONCACAF Gold Cup,united states vs canada highlights concacaf gold cup,"[0.02641984 0.02641986 0.02641985 0.29616945 0.02641986 0.0264198
 0.02642003 0.43963204 0.0264198  0.0264198  0.02641986 0.0264198 ]",6,league_premier_sports
"""Treyarch didn't think we'd try that..""",treyarch didnt think wed try,"[0.03051758 0.03051758 0.03051758 0.03051758 0.03051758 0.23132286
 0.03051758 0.46350133 0.03051758 0.03051758 0.03051758 0.03051758]",6,league_premier_sports
10 Emotional Farewells | Premier League,10 emotional farewells premier league,"[0.1609974  0.02605933 0.02605933 0.02605937 0.02605933 0.21382849
 0.02605933 0.39064012 0.02605933 0.02605933 0.02605933 0.02605933]",6,league_premier_sports
Liverpool v. Manchester City | PREMIER LEAGUE HIGHLIGHTS | 11/10/19 | NBC Sports,liverpool v manchester city premier league highlights 111019 nbc sports,"[0.01829809 0.01829809 0.01829809 0.01829831 0.01829809 0.01829809
 0.01829809 0.7987208  0.01829809 0.01829809 0.01829809 0.01829809]",6,league_premier_sports
Wolves v. Manchester City | PREMIER LEAGUE HIGHLIGHTS | 12/27/19 | NBC Sports,wolves v manchester city premier league highlights 122719 nbc sports,"[0.01836504 0.01836504 0.01836504 0.01836525 0.01836504 0.01836504
 0.01836504 0.79798431 0.01836504 0.01836504 0.01836504 0.01836504]",6,league_premier_sports
